# Constructed from biom file
#OTU.ID	IA66.10.mos	IA66.1yr	IA66.20mo	IA66.d0	IA66.d125	IA66.d35	IA66.pre	KF35.10.mos	KF35.1yr	KF35.d0	KF35.d35	KF35.pre	KG04.10.mos	KG04.19mo	KG04.1yr	KG04.d0	KG04.d125	KG04.d35	KG04.pre	KG56.10.mos	KG56.1yr	KG56.d0	KG56.d125	KG56.d35	KG56.pre	KT85.10.mos	KT85.1yr	KT85.20mo	KT85.d0	KT85.d125	KT85.pre	KV82.10.mos	KV82.19mo	KV82.1yr	KV82.d0	KV82.d125	KV82.d35	KV82.pre	Consensus.Lineage
35791	0	1	0	5	1	1	1	11	0	2	0	1	0	0	0	0	1	0	1	0	2	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__massiliae
35792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__parkeri
35793	6	0	0	2	3	1	3	4	6	1	1	6	6	0	3	0	2	2	1	0	10	1	2	7	4	1	2	4	4	3	4	8	1	5	7	3	0	9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__sibirica
35794	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__slovaca
35795	22	0	0	1	0	0	11	44	12	4	2	12	0	0	4	1	4	7	4	10	5	9	11	3	10	11	2	1	3	4	3	1	4	5	8	4	4	5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Ehrlichia; s__muris
35798	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	1	2	1	0	0	1	1	0	0	1	2	0	0	0	0	2	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosospira; s__
35799	8	14	3	1	10	13	11	15	6	3	2	16	3	10	9	6	3	9	18	10	10	4	21	3	14	5	19	25	4	9	5	4	5	5	8	3	4	19	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosospira; s__briensis
35806	19	7	5	12	16	15	31	21	11	11	8	23	32	14	46	10	15	12	18	23	26	14	19	13	37	28	18	34	12	14	18	14	14	32	24	7	35	31	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodovulum; s__sulfidophilum
35814	45	21	5	11	11	17	47	4	21	6	4	13	29	28	45	16	12	8	27	23	29	12	24	27	26	24	22	38	17	22	13	30	14	42	27	13	1	51	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__holmesii
35823	7	4	1	1	6	5	11	4	8	4	1	7	8	3	14	16	5	7	12	15	9	6	6	10	9	3	21	8	7	2	7	4	1	13	9	2	4	13	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Microcoleaceae; g__Arthrospira; s__
35841	35	49	3	27	5	11	26	52	31	11	2	55	19	23	24	36	17	10	40	31	24	32	30	24	66	84	40	67	26	23	50	17	29	26	35	12	20	37	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans
36745	192	269	20	57	50	84	173	176	126	78	33	212	155	122	138	117	64	167	217	228	116	89	46	92	194	127	133	297	194	80	246	133	122	99	98	37	40	312	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__saccharoperbutylacetonicum
36746	13	8	3	5	9	8	4	8	8	10	5	11	15	24	20	8	3	1	13	7	7	11	3	7	15	12	6	9	7	9	6	16	14	4	5	2	9	14	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__cichorii
36805	47	34	8	11	12	16	25	20	18	5	6	11	37	14	25	7	13	8	9	10	30	8	10	24	34	27	16	15	16	8	23	17	9	30	14	5	5	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__aurum
36809	25	5	2	23	10	10	16	16	13	10	7	20	32	36	36	8	14	10	19	9	43	12	7	21	19	20	13	34	14	4	17	24	25	23	15	8	7	28	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacteroides; s__abscessus
36814	14	15	2	9	5	7	12	5	7	1	2	4	15	12	12	6	12	4	5	5	9	8	4	8	10	20	4	11	8	4	12	5	5	15	7	3	2	15	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycolicibacterium; s__rhodesiae
36853	30	36	1	14	28	16	36	15	25	15	8	26	32	20	58	18	19	20	37	19	39	17	18	21	32	31	29	20	17	20	28	26	18	40	29	5	15	36	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__
36854	51	125	41	17	48	28	64	39	31	28	13	43	49	34	136	42	39	28	67	50	67	29	31	49	78	54	52	58	44	34	59	69	30	93	45	21	16	68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__dehalogenans
36855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Brucella; s__canis
36861	74	84	9	33	28	38	42	30	33	10	7	31	66	28	72	21	30	25	56	29	37	26	32	35	53	41	28	41	20	28	43	31	28	57	32	6	10	38	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Thiobacillus; s__denitrificans
36873	17	14	4	4	7	11	29	16	18	6	10	19	25	14	22	15	11	6	12	10	19	8	9	11	24	22	25	21	10	8	18	27	13	44	6	5	8	14	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__xenovorans
37105	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	1	0	0	0	1	5	0	1	3	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__Sfi21dt1virus; s__Lactobacillus phage JCL1032
37326	45	12	6	13	34	18	28	18	15	5	5	17	26	27	38	6	11	9	36	17	27	13	18	16	27	23	21	26	15	12	22	22	10	15	20	3	6	27	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__brasiliensis
37329	21	7	4	10	10	11	47	23	11	2	5	36	20	15	19	16	15	10	23	18	26	19	15	9	28	16	26	17	17	6	23	13	12	28	13	6	8	32	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__farcinica
37330	22	18	2	7	10	7	25	17	10	6	5	14	26	22	20	8	8	8	22	11	25	10	6	7	25	22	18	17	6	5	16	17	10	27	7	6	5	21	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__nova
37332	39	13	3	21	33	30	59	13	21	10	5	22	26	28	37	18	23	13	50	16	30	24	22	25	62	33	45	39	17	28	36	18	9	46	16	12	7	58	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__seriolae
37372	37	891	1258	25	160	75	57	59	28	49	209	185	23	23	79	16	22	47	202	109	320	56	30	37	64	157	11	30	33	20	80	56	24	48	17	235	17	121	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__bilis
37487	132	92	15	54	38	38	112	45	39	20	20	77	66	79	86	37	43	33	75	48	77	33	45	59	102	94	71	63	39	50	72	67	54	77	52	26	15	95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Marichromatium; s__purpuratum
37636	64	33	4	18	9	12	50	17	25	9	10	10	25	27	55	18	27	14	25	20	26	25	24	24	45	32	28	50	20	23	24	40	11	49	24	6	5	45	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__scotoductus
37692	65	16	5	11	9	10	26	77	21	12	8	43	55	7	21	24	15	17	66	69	40	21	17	30	56	61	36	53	22	18	52	63	41	35	27	16	11	75	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae; g__Candidatus Phytoplasma; s__mali
37734	6	7	1	8	14	6	11	3	15	4	2	9	2	15	4	1	8	5	4	10	14	0	8	2	31	13	7	18	11	6	6	11	22	35	9	1	1	6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__casseliflavus
37914	65	5	8	5	15	22	49	18	5	6	4	15	16	45	53	16	24	10	14	8	27	19	14	17	26	44	41	63	20	26	11	52	6	42	29	4	6	36	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia; s__
37919	38	44	4	13	14	30	60	25	22	10	7	50	35	39	42	13	23	17	34	22	34	12	13	20	50	42	28	31	24	20	20	29	31	37	19	9	6	47	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__opacus
37927	55	37	5	18	16	24	53	35	26	15	14	43	69	35	46	13	29	15	35	27	41	14	20	16	63	49	42	38	18	11	37	45	21	54	19	8	13	61	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Sinomonas; s__atrocyanea
37928	49	87	12	34	36	26	55	25	47	14	9	44	31	44	38	32	12	18	42	26	37	31	31	26	73	45	40	71	16	15	40	20	26	38	31	16	13	75	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter; s__crystallopoietes
38027	23	5	5	4	6	0	1	3	1	5	2	4	1	5	5	2	3	2	4	1	4	1	2	0	4	12	1	0	4	2	5	2	4	2	4	0	4	7	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__siciliae
38288	40	8	4	14	24	23	55	6	16	10	6	22	24	15	26	15	9	8	31	18	11	15	15	5	30	39	15	36	13	18	30	30	15	18	20	5	4	28	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__genitalium
38289	139	83	5	63	31	41	107	37	54	31	16	49	78	83	75	22	34	28	58	45	75	30	31	47	96	96	67	87	54	35	52	88	62	94	33	17	20	175	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__jeikeium
38293	41	184	13	39	17	22	77	57	41	49	52	100	46	52	57	16	38	27	57	62	73	55	29	29	40	89	68	49	54	23	47	39	135	35	31	31	49	56	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__damselae
38300	42	8	0	14	7	26	25	20	8	6	3	14	23	14	13	8	5	7	18	7	19	8	15	3	21	24	16	15	12	12	10	10	13	19	7	3	2	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__pristinaespiralis
38301	73	47	5	5	10	10	49	19	22	11	21	55	22	44	47	25	16	19	25	12	46	16	19	10	28	33	31	41	19	14	20	49	39	66	23	14	16	34	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__minutissimum
38302	41	16	2	20	12	19	35	17	17	13	10	23	22	17	25	17	10	8	24	15	44	5	20	16	34	25	24	36	8	17	25	19	15	34	11	9	12	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__mycetoides
38305	61	55	9	29	35	23	52	41	38	21	17	64	56	35	60	7	20	15	50	32	59	25	26	29	63	86	34	59	21	20	50	53	23	63	45	13	9	45	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__vitaeruminis
38310	9	6	0	11	11	11	31	5	24	10	11	24	30	11	29	7	21	8	18	13	12	10	15	13	12	20	20	13	9	5	21	19	11	23	18	7	9	19	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__coprophilus
38322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Thermotogae; c__Thermotogae; o__Thermotogales; f__Thermotogaceae; g__Pseudothermotoga; s__elfii
38323	11	5	1	6	3	7	1	0	6	1	2	2	0	0	1	5	0	1	14	12	2	20	13	9	9	3	5	6	3	2	9	0	2	0	4	0	2	5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae; g__Bartonella; s__henselae
38986	138	13	11	27	17	30	74	85	32	14	9	109	69	45	65	80	67	53	109	156	117	70	36	98	135	126	56	136	85	50	98	98	49	54	75	21	26	134	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae; g__Acholeplasma; s__palmae
39152	14	19	2	2	15	20	13	12	18	11	10	28	17	14	30	21	8	21	21	17	23	19	8	16	20	18	29	43	8	12	34	10	11	10	19	1	4	34	k__Archaea; p__Euryarchaeota; c__Methanococci; o__Methanococcales; f__Methanococcaceae; g__Methanococcus; s__maripaludis
39483	1372	967	207	600	1425	500	713	777	687	308	349	844	835	602	921	326	316	367	924	951	967	281	356	623	1541	1427	558	941	717	526	874	699	810	1042	482	313	254	827	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea; s__cylindroides
39485	4112	3123	2353	5303	2973	1413	9529	26255	16049	12531	20220	33108	13789	21329	9922	2586	4318	18968	2557	7112	18274	8973	2577	2523	24420	6301	5485	8546	4847	1576	9387	6594	19403	21675	3501	6033	15388	18748	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__[Eubacterium] eligens
39488	4931	3488	950	2367	1608	1254	3220	4388	3570	3143	2825	6029	3888	4546	4268	2274	2184	2807	2420	6932	5425	2136	1884	1987	6244	5747	3468	5117	4189	1130	3235	3099	4108	5487	2683	2019	2013	5423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__[Eubacterium] hallii
39491	13456	10418	6476	9326	4665	3064	17550	39525	46917	21450	40058	28515	43173	21471	15571	3603	6971	13378	6022	42234	34157	7344	4542	3134	100691	45027	16502	36483	8008	3049	10798	28700	37339	23007	12964	7505	16559	12506	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__[Eubacterium] rectale
39645	60	28	8	21	21	20	28	19	22	13	11	21	55	16	36	27	20	19	32	23	69	16	36	31	53	64	32	42	16	20	29	31	20	64	42	18	12	58	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__ciceri
39664	16	1	1	3	4	6	9	0	3	0	0	1	4	0	3	1	4	0	0	2	4	1	5	2	2	8	1	2	4	2	5	0	1	4	1	1	0	2	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanohalophilus; s__portucalensis
39669	17	20	1	3	0	9	8	1	6	9	4	12	13	6	17	1	3	3	10	8	8	5	8	10	9	6	5	19	6	0	14	6	2	3	3	6	2	7	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosalsum; s__zhilinae
39765	17	23	2	16	6	7	22	6	3	7	6	27	34	29	24	20	16	24	9	26	10	26	10	6	30	27	16	19	11	12	16	14	22	10	8	6	2	16	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Hydrogenovibrio; s__crunogenus
39766	34	73	13	14	21	9	12	5	8	11	4	11	17	47	12	8	4	15	27	26	17	14	6	17	17	12	33	11	32	7	39	10	20	35	7	10	10	35	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Sulfurimonas; s__denitrificans
39768	19	5	2	4	0	1	3	2	4	10	2	14	1	5	3	2	7	8	4	8	7	7	1	1	5	8	2	15	2	2	15	0	4	5	1	4	0	5	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Blattabacteriaceae; g__Blattabacterium; s__sp. (Mastotermes darwiniensis)
39948	51	172	10	8	9	14	14	43	38	51	22	240	44	32	10	22	3	9	43	42	30	16	30	37	63	30	47	154	57	40	66	20	51	4	47	17	17	39	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Dialister; s__
39950	58	914	30	54	51	65	121	207	178	206	87	913	61	152	74	84	89	94	281	150	96	74	70	120	350	66	224	616	264	142	377	50	299	129	170	159	75	271	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Dialister; s__pneumosintes
39960	43	21	5	16	14	17	54	16	24	10	7	30	55	32	43	9	24	14	31	23	32	29	30	27	55	38	23	25	14	27	40	27	11	35	31	5	12	50	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter; s__litoralis
40137	25	34	9	31	27	10	25	13	28	33	40	15	24	18	30	7	23	12	38	18	17	15	19	13	21	37	14	19	11	18	38	19	37	52	24	7	20	18	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Oligotropha; s__carboxidovorans
40214	3	71	0	1	2	2	11	11	7	4	0	10	5	5	5	6	5	2	3	19	5	10	5	10	9	5	8	10	9	3	8	12	8	12	10	3	0	15	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii
40215	17	73	13	14	16	6	14	5	22	41	29	79	37	43	1	18	18	17	30	37	19	15	21	8	36	34	45	27	25	6	31	7	45	26	24	13	34	38	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__junii
40216	15	25	9	18	1	13	15	11	15	11	3	23	17	18	8	7	3	7	14	14	9	11	9	9	16	22	14	9	5	7	7	11	25	20	10	3	9	13	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__radioresistens
40222	0	4	0	0	1	0	2	1	0	2	1	1	1	2	1	3	0	0	5	0	2	1	2	0	3	0	0	0	0	2	6	0	0	2	1	1	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__
40269	11	9	0	14	1	5	12	7	5	13	5	12	7	5	23	6	2	11	18	7	4	8	4	2	12	14	10	19	9	6	12	1	13	12	7	4	7	14	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__salmonicida
40318	52	6	2	10	24	16	42	18	7	7	5	29	28	20	31	7	10	8	24	23	45	20	21	25	36	39	27	32	12	22	25	21	7	22	12	7	8	36	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__nodosus
40323	64	37	4	30	19	23	49	38	18	19	12	51	61	58	70	18	24	24	43	42	47	26	28	23	54	60	50	28	23	23	43	41	39	37	29	12	13	60	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
40324	190	72	20	70	76	71	195	73	78	70	69	142	140	143	142	72	58	50	99	120	209	69	88	99	155	194	113	148	94	61	111	154	109	157	84	60	79	202	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia
40542	54	31	9	15	33	15	27	8	28	16	9	35	36	31	39	23	12	38	50	28	32	28	17	19	62	24	32	76	30	15	43	25	11	49	25	9	15	29	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__buccalis
40566	12	9	2	5	7	8	17	10	7	6	0	6	8	13	11	4	1	8	19	4	19	5	8	3	11	8	9	14	5	4	10	3	7	14	15	3	1	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinosynnema; s__
40567	3	0	1	2	1	4	1	6	1	1	0	2	2	3	16	2	1	2	3	3	4	1	4	2	3	7	2	3	1	3	6	3	2	7	1	0	1	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinosynnema; s__mirum
40576	14	20	2	10	6	16	20	17	12	10	9	17	11	17	7	10	11	5	18	20	39	7	13	20	25	23	17	13	8	11	19	12	16	4	8	7	6	17	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus; s__bovienii
40577	5	52	4	3	0	1	7	34	9	6	9	19	17	12	12	5	5	7	8	12	9	8	5	1	12	8	6	6	8	1	27	12	26	8	5	5	20	16	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus; s__poinarii
40631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__N15virus; s__Escherichia virus N15
40754	2	5	1	6	5	1	2	3	4	5	1	1	9	11	21	3	20	3	4	9	5	18	10	1	4	2	3	7	4	7	11	5	5	7	11	5	3	20	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thioploca; s__ingrica
40834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Borreliaceae; g__Borrelia; s__duttonii
40988	45	5	2	15	10	11	21	17	25	1	3	28	37	24	35	9	11	7	17	10	11	13	14	14	33	22	22	16	11	11	19	30	22	32	6	5	17	33	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora; s__azurea
40989	41	3	3	9	17	15	47	11	14	6	12	13	33	15	23	12	16	10	31	10	16	15	18	6	34	21	43	29	8	20	24	27	15	20	18	0	2	21	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora; s__cyanea
40990	28	1	4	8	6	8	19	18	23	4	4	8	9	13	7	9	4	9	19	2	13	14	9	10	25	16	7	18	3	11	12	12	8	9	4	3	18	29	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora; s__glauca
41275	38	47	2	24	23	24	48	19	31	13	21	24	26	21	29	19	17	13	40	10	44	18	22	34	60	31	28	30	14	23	29	25	20	36	32	3	6	31	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__
41276	12	16	3	8	17	2	12	5	8	3	3	4	6	11	19	1	6	6	10	4	19	3	5	5	10	7	6	14	7	0	4	6	3	6	13	1	8	13	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__vesicularis
41294	113	60	14	59	53	65	96	51	40	22	22	44	73	55	65	39	54	29	96	25	61	37	59	54	89	66	60	103	20	41	57	49	60	59	57	20	51	90	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
41295	33	43	11	21	28	37	35	18	36	9	8	45	17	22	47	20	23	17	57	17	35	20	23	22	41	37	23	54	21	20	35	21	21	49	36	9	8	35	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
41297	95	75	9	34	44	37	98	41	64	18	10	72	49	61	80	18	42	32	70	35	51	35	50	46	87	81	49	65	41	51	75	57	32	72	46	18	9	94	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
41431	2	2	0	0	0	1	4	1	3	3	0	0	3	0	1	0	0	0	3	0	3	1	1	1	2	0	2	0	0	0	1	0	2	4	0	1	1	0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Cyanothecaceae; g__Cyanothece; s__sp. PCC 8801
41673	0	0	2	0	0	0	2	0	0	0	0	3	0	1	2	2	6	2	0	0	0	4	0	5	1	0	0	3	0	0	0	2	1	0	1	1	0	0	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Sulfolobales; f__Sulfolobaceae; g__Acidianus; s__brierleyi
41899	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	2	0	1	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__plantarii
41977	79	104	25	72	32	55	244	70	47	56	92	149	191	226	119	39	62	50	82	101	102	72	36	36	107	131	108	103	101	39	101	77	162	201	102	80	67	226	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__communis
41980	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Sulfolobales; f__Sulfolobaceae; g__Metallosphaera; s__
42197	13	1	0	1	7	2	14	5	5	1	3	9	4	4	6	3	7	6	9	5	6	7	6	3	7	8	5	9	7	0	12	2	5	10	1	4	1	6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinosynnema; s__pretiosum
